timeindex;s_be;s_bb;w_be;w_bb;h_bb;demand-profile-be;demand-profile-bb
2016-06-26 04:00:00;0.0364;0.0441;0.3136;0.2783;0.45;1033.7920789999998;1191.7860050000002
2016-06-26 05:00:00;0.113;0.11800000000000001;0.312;0.2918;0.45;1100.843161;1269.08447
2016-06-26 06:00:00;0.222;0.2172;0.2909;0.2611;0.45;1165.935448;1344.1247779999999
2016-06-26 07:00:00;0.2919;0.3048;0.2486;0.2192;0.45;1269.751618;1463.8071220000002
2016-06-26 08:00:00;0.3276;0.3794;0.1997;0.1777;0.45;1345.993972;1551.701557
2016-06-26 09:00:00;0.3643;0.4437;0.157;0.1463;0.45;1418.921441;1635.774494
2016-06-26 10:00:00;0.4176;0.5038;0.124;0.1218;0.45;1527.559262;1761.015379
2016-06-26 11:00:00;0.4573;0.5376;0.0964;0.0989;0.45;1512.19025;1743.297529
2016-06-26 12:00:00;0.4577;0.5345;0.0717;0.0753;0.45;1393.607774;1606.592152
2016-06-26 13:00:00;0.4194;0.4913;0.0531;0.0558;0.45;1334.090522;1537.978908
2016-06-26 14:00:00;0.3494;0.4141;0.0466;0.0472;0.45;1290.394311;1487.604627
2016-06-26 15:00:00;0.2375;0.3047;0.044000000000000004;0.043;0.45;1283.6138640000001;1479.787928
2016-06-26 16:00:00;0.1594;0.1976;0.0394;0.0387;0.45;1349.1581800000001;1555.349349
2016-06-26 17:00:00;0.0754;0.0978;0.0391;0.0346;0.45;1365.2805759999999;1573.9357220000002
2016-06-26 18:00:00;0.0228;0.0304;0.0424;0.0329;0.45;1371.006286;1580.53649
2016-06-26 19:00:00;0.0;0.0001;0.0496;0.0395;0.45;1368.896814;1578.1046279999998
2016-06-26 20:00:00;0.0;0.0;0.0436;0.0413;0.45;1320.529628;1522.3455099999999
2016-06-26 21:00:00;0.0;0.0;0.0263;0.0338;0.45;1332.433079;1536.068159
2016-06-26 22:00:00;0.0;0.0;0.0133;0.0255;0.45;1261.1630519999999;1453.90597
2016-06-26 23:00:00;0.0;0.0;0.0093;0.024;0.45;1186.728817;1368.095988
2016-06-27 00:00:00;0.0;0.0;0.0187;0.0366;0.45;1140.772457;1315.116141
2016-06-27 01:00:00;0.0;0.0;0.0443;0.0518;0.45;1107.623608;1276.901169
2016-06-27 02:00:00;0.0;0.0;0.0564;0.0519;0.45;1139.416368;1313.552801
2016-06-27 03:00:00;0.0149;0.0157;0.0376;0.0359;0.45;1156.14147;1332.833991
2016-06-27 04:00:00;0.0548;0.0597;0.013000000000000001;0.0142;0.45;1247.9035119999999;1438.619981
2016-06-27 05:00:00;0.1043;0.1205;0.018000000000000002;0.0182;0.45;1502.697625;1732.35415
2016-06-27 06:00:00;0.1994;0.2249;0.0291;0.0284;0.45;1685.619004;1943.231313
2016-06-27 07:00:00;0.3024;0.3463;0.0464;0.0426;0.45;1776.175634;2047.6276670000002
2016-06-27 08:00:00;0.3677;0.4252;0.0664;0.0567;0.45;1773.1621030000001;2044.1535789999998
2016-06-27 09:00:00;0.4186;0.4781;0.0794;0.0657;0.45;1774.8195449999998;2046.064327
2016-06-27 10:00:00;0.4574;0.5191;0.077;0.0692;0.45;1808.269748;2084.626708
2016-06-27 11:00:00;0.4583;0.5313;0.0749;0.0726;0.45;1802.694714;2078.1996440000003
2016-06-27 12:00:00;0.4428;0.5104;0.0777;0.0771;0.45;1781.5999920000002;2053.881026
2016-06-27 13:00:00;0.3995;0.4618;0.0784;0.0805;0.45;1767.135039;2037.205402
2016-06-27 14:00:00;0.3322;0.3875;0.078;0.0794;0.45;1735.643632;2000.901179
2016-06-27 15:00:00;0.247;0.2921;0.0774;0.0761;0.45;1715.000939;1977.1036739999997
2016-06-27 16:00:00;0.1588;0.1912;0.0697;0.0692;0.45;1721.630709;1984.746668
2016-06-27 17:00:00;0.0754;0.0937;0.0594;0.0556;0.45;1758.847827;2027.6516589999999
2016-06-27 18:00:00;0.0209;0.0273;0.0441;0.0477;0.45;1766.5323329999999;2036.5105839999999
2016-06-27 19:00:00;0.0;0.0;0.0423;0.061;0.45;1672.9621710000001;1928.640141
2016-06-27 20:00:00;0.0;0.0;0.0514;0.0863;0.45;1564.927056;1804.094075
2016-06-27 21:00:00;0.0;0.0;0.0717;0.1123;0.45;1494.109059;1722.4529989999999
2016-06-27 22:00:00;0.0;0.0;0.0987;0.1241;0.45;1386.3752980000002;1598.25434
2016-06-27 23:00:00;0.0;0.0;0.1129;0.1208;0.45;1286.928749;1483.609425
2016-06-28 00:00:00;0.0;0.0;0.1021;0.1096;0.45;1257.094784;1449.215951
2016-06-28 01:00:00;0.0;0.0;0.0796;0.0994;0.45;1233.287883;1421.770653
2016-06-28 02:00:00;0.0;0.0;0.059000000000000004;0.0921;0.45;1243.684568;1433.7562580000001
2016-06-28 03:00:00;0.0097;0.0142;0.0361;0.0698;0.45;1270.505001;1464.675644
2016-06-28 04:00:00;0.0523;0.0657;0.0177;0.0322;0.45;1330.474283;1533.810002
2016-06-28 05:00:00;0.1102;0.1296;0.0253;0.0318;0.45;1562.214878;1800.967395
2016-06-28 06:00:00;0.1422;0.1862;0.0417;0.0348;0.45;1731.7260410000001;1996.384864
2016-06-28 07:00:00;0.1797;0.2486;0.0593;0.0445;0.45;1783.408111;2055.965479
2016-06-28 08:00:00;0.3202;0.3424;0.0767;0.0596;0.45;1809.7765140000001;2086.3637519999997
2016-06-28 09:00:00;0.4154;0.4191;0.0941;0.0702;0.45;1832.378002;2112.419415
2016-06-28 10:00:00;0.4559;0.4589;0.0886;0.0644;0.45;1878.1836850000002;2165.225557
2016-06-28 11:00:00;0.4785;0.5114;0.0779;0.0513;0.45;1838.5557420000002;2119.541296
2016-06-28 12:00:00;0.4635;0.4996;0.0706;0.0419;0.45;1847.2949850000002;2129.616152
2016-06-28 13:00:00;0.4183;0.4562;0.0759;0.0385;0.45;1805.256216;2081.15262
2016-06-28 14:00:00;0.3506;0.39399999999999996;0.0801;0.0358;0.45;1807.2150120000001;2083.410777
2016-06-28 15:00:00;0.2617;0.3009;0.0743;0.0284;0.45;1782.0520210000002;2054.4021390000003
2016-06-28 16:00:00;0.1681;0.1942;0.0619;0.0205;0.45;1728.561832;1992.737071
2016-06-28 17:00:00;0.0858;0.0984;0.0427;0.0127;0.45;1720.72665;1983.7044420000002
2016-06-28 18:00:00;0.0251;0.027000000000000003;0.0211;0.0071;0.45;1722.082739;1985.2677809999998
2016-06-28 19:00:00;0.0;0.0;0.0077;0.0033;0.45;1645.388355;1896.8522329999998
2016-06-28 20:00:00;0.0;0.0;0.0001;0.0011;0.45;1546.544512;1782.902136
2016-06-28 21:00:00;0.0;0.0;0.0;0.0059;0.45;1489.438085;1717.068162
2016-06-28 22:00:00;0.0;0.0;0.0004;0.0248;0.45;1381.101617;1592.1746859999998
2016-06-28 23:00:00;0.0;0.0;0.0161;0.062;0.45;1296.5720509999999;1494.726508
2016-06-29 00:00:00;0.0;0.0;0.061;0.1078;0.45;1241.575096;1431.324396
2016-06-29 01:00:00;0.0;0.0;0.1293;0.1449;0.45;1200.139034;1383.555681
2016-06-29 02:00:00;0.0;0.0;0.1781;0.1632;0.45;1174.22266;1353.678521
2016-06-29 03:00:00;0.0014;0.0025;0.1697;0.1429;0.45;1217.014812;1403.010576
2016-06-29 04:00:00;0.0101;0.0157;0.09699999999999999;0.0998;0.45;1308.023472;1507.928044
2016-06-29 05:00:00;0.0356;0.0452;0.06;0.0746;0.45;1577.58389;1818.685246
2016-06-29 06:00:00;0.0939;0.1208;0.1194;0.1084;0.45;1735.1916019999999;2000.380066
2016-06-29 07:00:00;0.2793;0.2799;0.2666;0.1909;0.45;1772.86075;2043.8061699999998
2016-06-29 08:00:00;0.3491;0.3957;0.4066;0.2622;0.45;1796.0649440000002;2070.55665
2016-06-29 09:00:00;0.4002;0.465;0.4634;0.3191;0.45;1905.606825;2196.8397609999997
2016-06-29 10:00:00;0.4307;0.4994;0.4521;0.3638;0.45;1922.030573;2215.773543
2016-06-29 11:00:00;0.4539;0.5331;0.40299999999999997;0.3762;0.45;1949.604389;2247.561451
2016-06-29 12:00:00;0.4429;0.5245;0.3953;0.3649;0.45;1909.9764460000001;2201.8771890000003
2016-06-29 13:00:00;0.4021;0.4788;0.3899;0.3476;0.45;1812.187339;2089.143023
2016-06-29 14:00:00;0.3287;0.3993;0.355;0.3118;0.45;1835.0901809999998;2115.5460940000003
2016-06-29 15:00:00;0.2549;0.3047;0.3023;0.2612;0.45;1810.981927;2087.753387
2016-06-29 16:00:00;0.162;0.1956;0.2406;0.20199999999999999;0.45;1768.9431579999998;2039.289855
2016-06-29 17:00:00;0.0862;0.0961;0.1751;0.1323;0.45;1756.286325;2024.698684
2016-06-29 18:00:00;0.024;0.0232;0.1069;0.0908;0.45;1786.270966;2059.265863
2016-06-29 19:00:00;0.0;0.0;0.0757;0.0753;0.45;1691.7967440000002;1950.353194
2016-06-29 20:00:00;0.0;0.0;0.0343;0.0515;0.45;1589.638017;1832.5815989999999
2016-06-29 21:00:00;0.0;0.0;0.0069;0.0269;0.45;1495.766502;1724.3637469999999
2016-06-29 22:00:00;0.0;0.0;0.0001;0.0105;0.45;1393.758451;1606.765857
2016-06-29 23:00:00;0.0;0.0;0.0;0.0039;0.45;1305.913999;1505.496182
2016-06-30 00:00:00;0.0;0.0;0.0006;0.0031;0.45;1244.5886269999999;1434.798484
2016-06-30 01:00:00;0.0;0.0;0.0116;0.0074;0.45;1220.932403;1407.526891
2016-06-30 02:00:00;0.0;0.0;0.0334;0.022000000000000002;0.45;1235.548032;1424.376219
2016-06-30 03:00:00;0.0144;0.0138;0.06;0.0443;0.45;1240.219006;1429.761056
2016-06-30 04:00:00;0.0687;0.0704;0.0431;0.0377;0.45;1298.229493;1496.637257
2016-06-30 05:00:00;0.1438;0.1543;0.032;0.0272;0.45;1492.903647;1721.063363
2016-06-30 06:00:00;0.2318;0.2491;0.0609;0.057999999999999996;0.45;1686.8244170000003;1944.620948
2016-06-30 07:00:00;0.326;0.3411;0.105;0.0957;0.45;1775.4222519999998;2046.759145
2016-06-30 08:00:00;0.386;0.4002;0.1349;0.1186;0.45;1723.2881519999999;1986.6574170000001
2016-06-30 09:00:00;0.3587;0.3866;0.1739;0.1415;0.45;1758.5464739999998;2027.30425
2016-06-30 10:00:00;0.2955;0.3568;0.2171;0.1653;0.45;1804.954863;2080.805211
2016-06-30 11:00:00;0.3218;0.34600000000000003;0.2086;0.1736;0.45;1858.294376;2142.296574
2016-06-30 12:00:00;0.2682;0.3259;0.1873;0.1656;0.45;1797.421034;2072.1199899999997
2016-06-30 13:00:00;0.2308;0.2919;0.1703;0.1513;0.45;1823.036054;2101.649741
2016-06-30 14:00:00;0.2112;0.2411;0.1446;0.1299;0.45;1788.079085;2061.350316
2016-06-30 15:00:00;0.1639;0.1886;0.1131;0.1053;0.45;1722.233416;1985.441486
2016-06-30 16:00:00;0.1126;0.1334;0.0714;0.0735;0.45;1765.929626;2035.8157670000003
2016-06-30 17:00:00;0.0674;0.0791;0.0386;0.0412;0.45;1796.0649440000002;2070.55665
2016-06-30 18:00:00;0.021;0.025;0.0143;0.0172;0.45;1756.587678;2025.046093
2016-06-30 19:00:00;0.0;0.0;0.0029;0.0073;0.45;1688.48186;1946.531696
2016-06-30 20:00:00;0.0;0.0;0.0;0.0056;0.45;1590.3914;1833.450121
2016-06-30 21:00:00;0.0;0.0;0.0;0.0121;0.45;1533.887679;1768.310965
2016-06-30 22:00:00;0.0;0.0;0.0066;0.0337;0.45;1420.72956;1637.8589470000002
2016-06-30 23:00:00;0.0;0.0;0.0387;0.0728;0.45;1328.515488;1531.5518439999998
2016-07-01 00:00:00;0.0;0.0;0.0924;0.1129;0.45;1228.315556;1416.038407
2016-07-01 01:00:00;0.0;0.0;0.1331;0.1372;0.45;1190.646409;1372.6123029999999
2016-07-01 02:00:00;0.0;0.0;0.153;0.1481;0.45;1197.4268550000002;1380.4290019999999
2016-07-01 03:00:00;0.0163;0.0181;0.1331;0.1288;0.45;1229.972998;1417.9491560000001
2016-07-01 04:00:00;0.0701;0.0781;0.0529;0.0575;0.45;1284.2165699999998;1480.4827460000001
2016-07-01 05:00:00;0.1457;0.1627;0.0806;0.0628;0.45;1529.066028;1762.7524230000001
2016-07-01 06:00:00;0.2315;0.2601;0.1563;0.1243;0.45;1693.6048640000001;1952.437647
2016-07-01 07:00:00;0.3061;0.3502;0.18100000000000002;0.1502;0.45;1722.534769;1985.788895
2016-07-01 08:00:00;0.3475;0.4134;0.1991;0.17;0.45;1767.888422;2038.0739239999998
2016-07-01 09:00:00;0.3685;0.4492;0.1909;0.1682;0.45;1830.7205600000002;2110.508666
2016-07-01 10:00:00;0.3778;0.4655;0.1647;0.1549;0.45;1918.4143350000002;2211.604637
2016-07-01 11:00:00;0.3948;0.4707;0.1459;0.1424;0.45;1904.552089;2195.62383
2016-07-01 12:00:00;0.3855;0.4454;0.1366;0.1292;0.45;1831.925973;2111.898301
2016-07-01 13:00:00;0.3285;0.3872;0.1326;0.1162;0.45;1807.3656879999999;2083.584481
2016-07-01 14:00:00;0.266;0.3146;0.1303;0.1068;0.45;1704.604255;1965.118069
2016-07-01 15:00:00;0.1945;0.2348;0.1336;0.0973;0.45;1663.0175160000001;1917.17565
2016-07-01 16:00:00;0.1121;0.1375;0.1366;0.0783;0.45;1650.963389;1903.2792969999998
2016-07-01 17:00:00;0.0517;0.0657;0.10099999999999999;0.0519;0.45;1678.2358510000001;1934.719796
2016-07-01 18:00:00;0.0148;0.019;0.0849;0.0423;0.45;1693.7555399999999;1952.6113510000002
2016-07-01 19:00:00;0.0;0.0;0.1097;0.0565;0.45;1587.980574;1830.67085
2016-07-01 20:00:00;0.0;0.0;0.147;0.0812;0.45;1486.7259060000001;1713.941482
2016-07-01 21:00:00;0.0;0.0;0.1906;0.1141;0.45;1417.263999;1633.863746
2016-07-01 22:00:00;0.0;0.0;0.2196;0.1519;0.45;1287.6821320000001;1484.477947
2016-07-01 23:00:00;0.0;0.0;0.2179;0.1817;0.45;1198.330915;1381.4712279999999
2016-07-02 00:00:00;0.0;0.0;0.2009;0.198;0.45;1137.4575730000001;1311.2946439999998
2016-07-02 01:00:00;0.0;0.0;0.1764;0.2037;0.45;1117.869616;1288.713069
2016-07-02 02:00:00;0.0;0.0;0.1769;0.2063;0.45;1110.63714;1280.375257
2016-07-02 03:00:00;0.0138;0.0162;0.1594;0.1814;0.45;1066.790252;1229.827272
2016-07-02 04:00:00;0.0654;0.0753;0.1044;0.1064;0.45;1069.803784;1233.30136
2016-07-02 05:00:00;0.1458;0.1587;0.0939;0.0731;0.45;1172.2638650000001;1351.420364
2016-07-02 06:00:00;0.2286;0.2468;0.3551;0.2134;0.45;1314.653242;1515.571038
2016-07-02 07:00:00;0.2922;0.3175;0.4356;0.2944;0.45;1424.948505;1642.722671
2016-07-02 08:00:00;0.3429;0.3693;0.3433;0.2746;0.45;1515.203782;1746.771617
2016-07-02 09:00:00;0.2853;0.32899999999999996;0.2977;0.2478;0.45;1557.24255;1795.2351489999999
2016-07-02 10:00:00;0.158;0.2479;0.3921;0.2628;0.45;1599.884025;1844.3934989999998
2016-07-02 11:00:00;0.1723;0.1995;0.4343;0.3011;0.45;1609.527327;1855.510582
2016-07-02 12:00:00;0.1528;0.1683;0.3664;0.3298;0.45;1530.572794;1764.489467
2016-07-02 13:00:00;0.1318;0.1415;0.3284;0.3362;0.45;1497.725297;1726.621905
2016-07-02 14:00:00;0.0815;0.0987;0.22;0.2326;0.45;1462.617652;1686.148775
2016-07-02 15:00:00;0.063;0.0875;0.1693;0.14;0.45;1409.428816;1624.831116
2016-07-02 16:00:00;0.0885;0.1044;0.1539;0.1179;0.45;1394.813187;1607.981788
2016-07-02 17:00:00;0.0806;0.0866;0.1411;0.1134;0.45;1415.00385;1631.25818
2016-07-02 18:00:00;0.0263;0.0287;0.0853;0.0779;0.45;1416.661292;1633.1689279999998
2016-07-02 19:00:00;0.0;0.0;0.059000000000000004;0.0697;0.45;1360.006895;1567.856067
2016-07-02 20:00:00;0.0;0.0;0.0777;0.0896;0.45;1233.43856;1421.944357
2016-07-02 21:00:00;0.0;0.0;0.1166;0.1175;0.45;1208.727599;1393.456833
2016-07-02 22:00:00;0.0;0.0;0.1414;0.1318;0.45;1162.921916;1340.65069
2016-07-02 23:00:00;0.0;0.0;0.1557;0.1426;0.45;1112.445259;1282.4597099999999
2016-07-03 00:00:00;0.0;0.0;0.1813;0.1615;0.45;1018.423067;1174.0681539999998
2016-07-03 01:00:00;0.0;0.0;0.1701;0.1611;0.45;971.2612945000001;1119.698672
2016-07-03 02:00:00;0.0;0.0;0.1557;0.149;0.45;951.2213082000001;1096.595984
2016-07-03 03:00:00;0.0184;0.0198;0.1033;0.1046;0.45;939.4685342;1083.04704
2016-07-03 04:00:00;0.0767;0.0841;0.038;0.0444;0.45;938.8658277999999;1082.352222
2016-07-03 05:00:00;0.1591;0.1765;0.0739;0.0616;0.45;977.4390347000001;1126.820553
2016-07-03 06:00:00;0.2547;0.2883;0.075;0.0761;0.45;1083.214;1248.7610539999998
2016-07-03 07:00:00;0.3405;0.3924;0.067;0.07400000000000001;0.45;1168.798303;1347.425162
2016-07-03 08:00:00;0.4027;0.46799999999999997;0.0659;0.0742;0.45;1224.096611;1411.174683
2016-07-03 09:00:00;0.4299;0.505;0.0787;0.0813;0.45;1336.049317;1540.237065
2016-07-03 10:00:00;0.402;0.4789;0.0967;0.0938;0.45;1464.4257710000002;1688.233228
2016-07-03 11:00:00;0.3095;0.4046;0.1133;0.1075;0.45;1364.225839;1572.719791
2016-07-03 12:00:00;0.3242;0.3898;0.1259;0.1219;0.45;1287.6821320000001;1484.477947
2016-07-03 13:00:00;0.2648;0.3226;0.1461;0.1366;0.45;1252.42381;1443.831114
2016-07-03 14:00:00;0.1823;0.2303;0.1647;0.1471;0.45;1260.861699;1453.5585609999998
2016-07-03 15:00:00;0.105;0.1459;0.1707;0.1482;0.45;1281.052362;1476.834953
2016-07-03 16:00:00;0.0834;0.0985;0.1569;0.1308;0.45;1261.012376;1453.732266
2016-07-03 17:00:00;0.053;0.0589;0.1316;0.0981;0.45;1328.967517;1532.072958
2016-07-03 18:00:00;0.013999999999999999;0.0162;0.1066;0.0869;0.45;1376.58132;1586.9635529999998
2016-07-03 19:00:00;0.0;0.0;0.1037;0.0931;0.45;1324.44722;1526.861825
2016-07-03 20:00:00;0.0;0.0;0.1076;0.09300000000000001;0.45;1267.491469;1461.201555
2016-07-03 21:00:00;0.0;0.0;0.1254;0.0996;0.45;1257.396138;1449.5633599999999
2016-07-03 22:00:00;0.0;0.0;0.1381;0.1098;0.45;1184.9206980000001;1366.0115349999999
2016-07-03 23:00:00;0.0;0.0;0.1341;0.1158;0.45;1137.4575730000001;1311.2946439999998
2016-07-04 00:00:00;0.0;0.0;0.1196;0.1124;0.45;1083.66603;1249.282167
2016-07-04 01:00:00;0.0;0.0;0.0937;0.099;0.45;1064.5301029999998;1227.221706
2016-07-04 02:00:00;0.0;0.0;0.0674;0.0838;0.45;1078.0909960000001;1242.8551029999999
2016-07-04 03:00:00;0.0166;0.0188;0.0451;0.0634;0.45;1113.499995;1283.675641
2016-07-04 04:00:00;0.0714;0.0793;0.0103;0.0192;0.45;1205.262038;1389.4616310000001
2016-07-04 05:00:00;0.1505;0.1684;0.0093;0.0178;0.45;1448.755406;1670.1679689999999
2016-07-04 06:00:00;0.2434;0.2764;0.022000000000000002;0.0375;0.45;1633.936934;1883.6506969999998
2016-07-04 07:00:00;0.3212;0.3709;0.0401;0.0616;0.45;1706.713727;1967.5499309999998
2016-07-04 08:00:00;0.3861;0.4481;0.0594;0.0831;0.45;1666.031048;1920.6497379999998
2016-07-04 09:00:00;0.4335;0.5021;0.0701;0.094;0.45;1684.564268;1942.015382
2016-07-04 10:00:00;0.4581;0.5251;0.0716;0.0932;0.45;1820.926582;2099.217879
2016-07-04 11:00:00;0.4627;0.5357;0.0676;0.0871;0.45;1864.7734690000002;2149.765864
2016-07-04 12:00:00;0.4407;0.5103;0.0594;0.0783;0.45;1795.612915;2070.035537
2016-07-04 13:00:00;0.3973;0.4664;0.0506;0.0684;0.45;1680.496;1937.325362
2016-07-04 14:00:00;0.3373;0.3991;0.0444;0.0569;0.45;1700.686663;1960.6017539999998
2016-07-04 15:00:00;0.2537;0.2993;0.037000000000000005;0.0437;0.45;1666.633754;1921.3445559999998
2016-07-04 16:00:00;0.1601;0.1827;0.0237;0.027000000000000003;0.45;1655.483686;1908.490429
2016-07-04 17:00:00;0.07400000000000001;0.0908;0.0103;0.0123;0.45;1655.935716;1909.0115420000002
2016-07-04 18:00:00;0.0218;0.0256;0.0013;0.0041;0.45;1671.4554050000002;1926.903097
2016-07-04 19:00:00;0.0;0.0;0.0;0.001;0.45;1589.7886939999999;1832.7553030000001
2016-07-04 20:00:00;0.0;0.0;0.0;0.0043;0.45;1510.080778;1740.8656670000003
2016-07-04 21:00:00;0.0;0.0;0.0011;0.0198;0.45;1455.8372060000002;1678.332077
2016-07-04 22:00:00;0.0;0.0;0.0179;0.0524;0.45;1328.515488;1531.5518439999998
2016-07-04 23:00:00;0.0;0.0;0.0543;0.095;0.45;1250.615691;1441.746661
2016-07-05 00:00:00;0.0;0.0;0.1121;0.1284;0.45;1208.275569;1392.93572
2016-07-05 01:00:00;0.0;0.0;0.1486;0.1396;0.45;1172.715894;1351.9414769999998
2016-07-05 02:00:00;0.0;0.0;0.146;0.1347;0.45;1171.2091289999998;1350.204433
2016-07-05 03:00:00;0.0072;0.0096;0.1151;0.1132;0.45;1204.357978;1388.419405
2016-07-05 04:00:00;0.0372;0.0462;0.0776;0.0706;0.45;1294.311902;1492.120942
2016-07-05 05:00:00;0.0742;0.0925;0.0503;0.038;0.45;1483.561698;1710.293689
2016-07-05 06:00:00;0.0943;0.136;0.0541;0.0427;0.45;1662.716163;1916.828241
2016-07-05 07:00:00;0.1423;0.1954;0.0669;0.061;0.45;1686.071034;1943.7524260000002
2016-07-05 08:00:00;0.266;0.2956;0.085;0.0832;0.45;1682.153443;1939.236111
2016-07-05 09:00:00;0.3416;0.3769;0.1013;0.1013;0.45;1765.929626;2035.8157670000003
2016-07-05 10:00:00;0.4089;0.4578;0.1207;0.1196;0.45;1918.4143350000002;2211.604637
2016-07-05 11:00:00;0.3577;0.4359;0.1651;0.1514;0.45;1858.897082;2142.9913920000004
2016-07-05 12:00:00;0.2184;0.3233;0.2171;0.1914;0.45;1801.338625;2076.636305
2016-07-05 13:00:00;0.1671;0.2246;0.2446;0.2228;0.45;1727.6577730000001;1991.694845
2016-07-05 14:00:00;0.1877;0.2251;0.2603;0.2471;0.45;1725.3976239999997;1989.0892789999998
2016-07-05 15:00:00;0.1502;0.1888;0.2997;0.2801;0.45;1690.591332;1948.963558
2016-07-05 16:00:00;0.0992;0.1277;0.3323;0.2952;0.45;1743.0267850000002;2009.412695
2016-07-05 17:00:00;0.0492;0.0647;0.3291;0.2676;0.45;1769.395188;2039.810968
2016-07-05 18:00:00;0.0123;0.0167;0.3634;0.2927;0.45;1774.5181920000002;2045.7169190000002
2016-07-05 19:00:00;0.0;0.0;0.44299999999999995;0.3703;0.45;1685.016298;1942.5364949999998
2016-07-05 20:00:00;0.0;0.0;0.4751;0.4241;0.45;1561.009465;1799.5777600000001
2016-07-05 21:00:00;0.0;0.0;0.5476;0.4675;0.45;1441.52293;1661.830157
2016-07-05 22:00:00;0.0;0.0;0.639;0.5293;0.45;1364.527193;1573.0672
2016-07-05 23:00:00;0.0;0.0;0.7621;0.5893;0.45;1280.298979;1475.966431
2016-07-06 00:00:00;0.0;0.0;0.7978;0.6329;0.45;1234.794649;1423.507697
2016-07-06 01:00:00;0.0;0.0;0.8566;0.6655;0.45;1275.628005;1470.581594
2016-07-06 02:00:00;0.0;0.0;0.9161;0.6777;0.45;1276.984094;1472.144934
2016-07-06 03:00:00;0.0114;0.012;0.8261;0.6503;0.45;1270.9570310000001;1465.196757
2016-07-06 04:00:00;0.0563;0.0635;0.7921;0.6311;0.45;1331.3783429999999;1534.852228
2016-07-06 05:00:00;0.1142;0.1428;0.9451;0.6886;0.45;1552.270223;1789.502903
2016-07-06 06:00:00;0.1754;0.2162;0.9491;0.7073;0.45;1730.3699510000001;1994.8215239999997
2016-07-06 07:00:00;0.1922;0.2744;0.9397;0.7331;0.45;1793.804795;2067.951084
2016-07-06 08:00:00;0.2786;0.3643;0.9867;0.7678;0.45;1823.63876;2102.344558
2016-07-06 09:00:00;0.3847;0.4447;1.079;0.7956;0.45;1918.715688;2211.952046
2016-07-06 10:00:00;0.4269;0.4809;1.1257;0.812;0.45;1923.9893690000001;2218.0317
2016-07-06 11:00:00;0.4011;0.4756;1.1427;0.8298;0.45;1919.017041;2212.299454
2016-07-06 12:00:00;0.3767;0.4507;1.1608;0.8428;0.45;1867.6363239999998;2153.066248
2016-07-06 13:00:00;0.3456;0.3985;1.166;0.8455;0.45;1864.472116;2149.418455
2016-07-06 14:00:00;0.2977;0.3476;1.1651;0.8375;0.45;1849.25378;2131.874309
2016-07-06 15:00:00;0.2381;0.2729;1.1431;0.8247;0.45;1807.2150120000001;2083.410777
2016-07-06 16:00:00;0.1613;0.19;1.0759999999999998;0.7954;0.45;1739.7119;2005.591198
2016-07-06 17:00:00;0.075;0.0916;0.97;0.7295;0.45;1742.574755;2008.891582
2016-07-06 18:00:00;0.02;0.0222;0.8240000000000001;0.6121;0.45;1736.3970149999998;2001.7697010000002
2016-07-06 19:00:00;0.0;0.0;0.6318;0.5138;0.45;1683.509532;1940.799451
2016-07-06 20:00:00;0.0;0.0;0.4888;0.4576;0.45;1549.407368;1786.2025199999998
2016-07-06 21:00:00;0.0;0.0;0.4049;0.3944;0.45;1472.562307;1697.6132670000002
2016-07-06 22:00:00;0.0;0.0;0.3016;0.3034;0.45;1378.690792;1589.395415
2016-07-06 23:00:00;0.0;0.0;0.2809;0.2681;0.45;1267.190116;1460.854147
2016-07-07 00:00:00;0.0;0.0;0.2704;0.2422;0.45;1220.028343;1406.484664
2016-07-07 01:00:00;0.0;0.0;0.2084;0.2045;0.45;1164.579359;1342.561439
2016-07-07 02:00:00;0.0;0.0;0.2009;0.1964;0.45;1191.550468;1373.654529
2016-07-07 03:00:00;0.0176;0.0189;0.16;0.163;0.45;1213.398574;1398.84167
2016-07-07 04:00:00;0.0737;0.0806;0.1366;0.1443;0.45;1290.997017;1488.299444
2016-07-07 05:00:00;0.1565;0.1734;0.2234;0.2066;0.45;1504.0537140000001;1733.9174899999998
2016-07-07 06:00:00;0.2512;0.2854;0.2443;0.2229;0.45;1656.689099;1909.880064
2016-07-07 07:00:00;0.3439;0.3951;0.2179;0.2049;0.45;1715.4529690000002;1977.6247870000002
2016-07-07 08:00:00;0.4176;0.4854;0.1823;0.177;0.45;1794.407502;2068.6459019999998
2016-07-07 09:00:00;0.4687;0.5474;0.1617;0.1566;0.45;1821.9813179999999;2100.43381
2016-07-07 10:00:00;0.4948;0.5779;0.1566;0.1488;0.45;1839.007772;2120.062409
2016-07-07 11:00:00;0.4985;0.5835;0.1527;0.1423;0.45;1789.4351739999997;2062.9136559999997
2016-07-07 12:00:00;0.4674;0.5407;0.1333;0.1285;0.45;1795.311561;2069.6881280000002
2016-07-07 13:00:00;0.4201;0.4891;0.114;0.1151;0.45;1764.5735370000002;2034.252427
2016-07-07 14:00:00;0.3485;0.4103;0.1103;0.1123;0.45;1731.575364;1996.21116
2016-07-07 15:00:00;0.2581;0.3058;0.1103;0.1126;0.45;1695.111629;1954.174691
2016-07-07 16:00:00;0.1628;0.1902;0.1026;0.1027;0.45;1693.3035100000002;1952.090238
